Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,35,0,0,73,95.04903,7.066996,0,0,0,0,0,0,89.9999,89.9999,0,0
0.09999999,B,0.09999999,0.03828323,0,0.7793805,0,630.7666,34.76107,0.08327241,0,72.75824,95.04903,7.144484,551.571144432403,551.571144431462,0.0010188274476851,47.8842100000831,47.88421,0.00008918915,89.9999,89.9999,2.052605,0.000003863242
0.2,B,0.2,0.08609919,0,0.6751049,0,598.8646,34.44655,0.3647567,0,72.51647,95.04903,7.221972,526.840934797688,526.840934796785,0.000975665090053147,100.553100000173,100.5531,0.0001867292,89.9999,89.9999,9.484116,0.00001767599
0.3,B,0.3,0.1341568,0,0.6269444,0,605.5634,34.13445,0.8220731,0,72.27471,95.04903,7.29946,537.812825145162,537.812825144121,0.00105845633031939,153.841028131497,153.841028131231,0.000285985763066611,89.99989,89.99989,22.22165,0.00004126727
0.3999999,B,0.3999999,0.1832172,0,0.5962821,0,612.271,33.81887,1.457406,0,72.03295,95.04903,7.376948,548.89942442511,548.89942442401,0.00109885350897344,208.231223501323,208.23122350095,0.000394092096821742,89.99989,89.99989,40.58807,0.00007523808
0.4999998,B,0.4999998,0.2332945,0,0.5741467,0,618.9871,33.4998,2.273463,0,71.79119,95.04903,7.454436,560.091031196919,560.091031195768,0.00113565481834471,263.735826489995,263.73582648951,0.00050602370966177,89.99989,89.99989,64.4547,0.0001202136
0.5999997,B,0.5999997,0.2844014,0,0.558368,0,625.712,33.17725,3.282597,0,71.54942,95.04903,7.531924,571.381931361854,571.381931360656,0.00117029495604084,320.365180887569,320.365180886966,0.000621508597945162,89.99989,89.99989,93.93358,0.0001765618
0.6999996,B,0.6999996,0.3365502,0,0.5464331,0,632.4459,32.85122,4.493284,0,71.30766,95.04903,7.609412,582.770797723129,582.770797721886,0.00120353318341407,378.128933745535,378.12893374481,0.000740375542169931,89.99989,89.99989,129.1377,0.0002446286
0.7999995,B,0.7999995,0.3897535,0,0.5367035,0,639.1887,32.52169,5.910845,0,71.0659,95.04903,7.6869,594.259005161247,594.259005159962,0.00123582233788654,437.037053742049,437.037053741198,0.000862511220357312,89.99989,89.99989,170.1811,0.0003247463
0.8999994,B,0.8999994,0.4440241,0,0.5285993,0,645.9407,32.18869,7.543889,0,70.82413,95.04903,7.764388,605.844892693405,605.844892692079,0.00126744784921854,497.099379299252,497.099379298271,0.000987837418994604,89.99989,89.99989,217.1787,0.0004172377
0.9999993,B,0.9999993,0.4993749,0,0.5220449,0,652.702,31.8522,9.40693,0,70.58237,95.04903,7.841876,617.520695821037,617.520695819672,0.00129858981252329,558.325428961024,558.325428959908,0.00111629862995276,89.99989,89.99989,270.2464,0.0005224188
1.099999,B,1.099999,0.555816,0,0.5190247,0,659.4729,31.51222,11.56315,0,70.34061,95.04903,7.919363,629.228176831253,629.228176829849,0.00132927031336429,620.720924932206,620.720924930952,0.00124784796120075,89.99989,89.99989,329.501,0.0006406009
1.199999,B,1.199999,0.6133569,0,0.5161787,0,666.2533,31.16875,13.97327,0,70.09885,95.04903,7.996851,641.013692244152,641.01369224271,0.00135968167955877,684.291645287064,684.291645285668,0.00138245018846356,89.99989,89.99989,395.0598,0.0007720907
1.299999,B,1.299999,0.6720025,0,0.5184519,0,673.0434,30.82181,16.80627,0,69.85709,95.04903,8.074339,652.705985990538,652.705985989059,0.00138955351832586,749.035933890674,749.035933889131,0.00152006365036578,89.99989,89.99989,467.0402,0.0009171917
1.399999,B,1.399999,0.7317539,0,0.5207556,0,679.3837,30.47137,19.96351,0,69.61533,95.04903,8.151827,663.926353990901,663.926353989386,0.00141816814738034,814.945421535656,814.945421533964,0.0016606394019953,89.99989,89.99989,545.5594,0.001076203
1.499999,B,1.499999,0.792288,0,0.5230771,0,679.6257,30.11907,23.43993,0,69.37357,95.04903,8.229315,668.597355529653,668.597355528117,0.00143313298869605,881.596649089493,881.596649087649,0.00180328550871929,89.99988,89.99988,630.716,0.001249387
1.599999,B,1.599999,0.8532933,0,0.5254043,0,679.8776,29.76671,27.22479,0,69.13181,95.04903,8.306803,673.057618881626,673.05761888007,0.00144735318120804,948.70348628282,948.703486280821,0.00194738699523151,89.99988,89.99988,722.563,0.001436909
1.699999,B,1.699999,0.9147538,0,0.534981,0,680.1394,29.41428,31.75181,0,68.89004,95.41631,8.502011,676.822097331367,676.822097329793,0.00145986901092729,1016.23790494536,1016.23790494321,0.00209285730416329,89.99988,89.99988,821.1445,0.00163891
1.799999,B,1.799999,0.9764245,0,0.5973321,0,680.4112,29.0618,40.24927,0,68.64828,96.95155,9.071563,676.270873564172,676.270873562589,0.00146322433401432,1083.887529929,1083.88752992669,0.00223902643608212,89.99988,89.99988,926.4894,0.001855501
1.899999,B,1.899999,1.038087,0,0.6545877,0,680.6927,28.70926,49.66365,0,68.40652,98.4866,9.641051,674.690563660996,674.690563659407,0.00146418118309495,1151.43938136068,1151.43938135821,0.00238542785325094,89.99988,89.99988,1038.595,0.002086723
1.999998,B,1.999998,1.099753,0,0.6696896,0,680.9839,28.35666,56.79378,0,68.16476,98.85976,9.838142,675.693606540278,675.693606538679,0.00147025513748879,1218.93842490498,1218.93842490235,0.00253212957177629,89.99988,89.99988,1157.45,0.002332595
2.099998,B,2.099998,1.161593,0,0.6858709,0,681.2846,28.00401,64.6122,0,67.92299,98.63581,9.843853,675.94245991143,675.942459909822,0.00147456415674141,1286.53306992848,1286.53306992569,0.00267941780857973,89.99988,89.99988,1283.061,0.002593169
2.199998,B,2.199998,1.223479,0,0.7083409,0,681.0975,27.65131,73.6918,0,67.68123,98.41535,9.850681,674.160567095116,674.160567093504,0.00147445001515378,1354.06435155884,1354.06435155589,0.00282694260086237,89.99988,89.99988,1415.43,0.002868487
2.299998,B,2.299998,1.285135,0,0.7415228,0,679.8626,27.29912,84.70668,0,67.43947,98.19117,9.856316,668.798676182418,668.79867618081,0.001466660132226,1421.20817979208,1421.20817978897,0.00297400829947053,89.99988,89.99988,1554.534,0.003158542
2.399998,B,2.399998,1.34628,0,0.7860385,0,678.6368,26.94769,98.04243,0,67.1977,98.05502,9.890164,660.510960085297,660.5109600837,0.00145253517896966,1487.65794603079,1487.65794602752,0.00311995313680822,89.99988,89.99988,1700.317,0.003463252
2.499998,B,2.499998,1.406635,0,0.8411396,0,677.42,26.597,113.927,0,66.95594,97.9224,9.925148,648.907715680214,648.907715678636,0.0014312332967535,1553.09981044197,1553.09981043854,0.00326409770274965,89.99988,89.99988,1852.691,0.003782472
2.599998,B,2.599998,1.466424,0,0.8180383,0,676.2117,26.24707,119.7503,0,66.71418,97.78114,9.95736,649.363341542355,649.363341540769,0.00143510412144901,1617.92960421322,1617.92960420963,0.00340725390048662,89.99988,89.99988,2011.565,0.004116033
2.699998,B,2.699998,1.526513,0,0.7870173,0,675.0118,25.89789,124.122,0,66.47242,97.59095,9.973889,651.631202959329,651.631202957732,0.00144269318794216,1682.99245707288,1682.99245706913,0.00355118620779664,89.99988,89.99988,2176.934,0.004463947
2.799998,B,2.799998,1.586305,0,0.7598896,0,660.9492,25.55192,128.6345,0,66.23065,97.36668,9.979495,637.515718088236,637.515718086664,0.00141556750785547,1747.44711303821,1747.44711303431,0.00369410866721424,89.99988,89.99988,2348.791,0.004826237
2.899998,B,2.899998,1.643795,0,0.7366775,0,613.7772,25.2176,133.0658,0,65.98889,97.12779,9.980417,580.610391562376,580.610391560926,0.00129762835533606,1808.82471919185,1808.82471918779,0.00383078202764424,89.99988,89.99988,2526.965,0.005202593
2.999998,B,2.999998,1.694469,0,0.7181969,0,547.818,24.91492,136.9506,0,65.74713,96.90369,9.986078,497.941377962589,497.941377961319,0.00112453435058635,1862.35513250171,1862.35513249752,0.00395106449562885,89.99988,89.99988,2710.86,0.005591828
3.099998,B,3.099998,1.73762,0,0.7037448,0,481.8646,24.64678,140.1674,0,65.50537,96.70531,9.999984,413.495843911914,413.49584391083,0.000947009439133008,1907.51790007105,1907.51790006674,0.0040537873159066,89.99988,89.99988,2899.65,0.005992217
3.199997,B,3.199997,1.77326,0,0.6926168,0,423.6218,24.41259,142.6757,0,65.2636,96.53748,10.02368,337.780371905349,337.780371904431,0.000787428600856564,1944.45115467071,1944.4511546663,0.00413918005964373,89.99988,89.99988,3092.494,0.006401994
3.299997,B,3.299997,1.802701,0,0.6839367,0,373.7317,24.2062,144.5767,0,65.02184,96.39658,10.05601,272.161279245622,272.161279244849,0.000648819073781285,1974.62584674526,1974.62584674077,0.00421031547174319,89.99988,89.99988,3288.653,0.006819583
3.399997,B,3.399997,1.826174,0,0.6773304,0,324.1607,24.02598,145.8763,0,64.78008,96.28304,10.0971,206.387417161812,206.387417161183,0.000509409827996863,1998.20917284663,1998.20917284207,0.00426750117688865,89.99988,89.99988,3487.467,0.007243589
3.499997,B,3.499997,1.844242,0,0.6724275,0,284.8526,23.86954,146.6213,0,64.53831,96.19498,10.14637,154.015550480155,154.01555047964,0.000398206575288282,2015.96916415474,2015.96916415013,0.00431233261962931,89.99988,89.99988,3688.308,0.007672673
3.599997,B,3.599997,1.857543,0,0.6689166,0,245.5449,23.73378,146.8727,0,64.29655,96.12984,10.20298,101.506450061303,101.506450060899,0.000286347614780679,2028.48328278648,2028.48328278182,0.0043460052112658,89.99988,89.99988,3890.636,0.008105682
3.699997,B,3.699997,1.866055,0,0.6667126,0,206.2369,23.61868,146.6297,0,64.05479,96.08805,10.26707,48.9950717515752,48.9950717512658,0.000174125445661024,2035.74527148595,2035.74527148126,0.00436846956398099,89.99988,89.99988,4093.926,0.008541498
3.799997,B,3.799997,1.869771,0,0.6657607,0,166.9278,23.52423,145.8974,0,63.81303,96.06977,10.3387,-3.38820208043088,-3.38820207986687,6.18221609808413E-05,2037.76212029755,2037.76212029284,0.00437970496845742,89.99988,89.99988,4297.655,0.008978999
3.899997,B,3.899997,1.868717,0,0.66603,0,130.6869,23.45039,144.6888,0,63.57127,96.07497,10.41785,-51.3147027836219,-51.3147027836053,-4.12431972762771E-05,2034.62231981854,2034.62231981383,0.00437986629292824,89.99988,89.99988,4501.299,0.009417064
3.999997,B,3.999997,1.864032,0,0.6672333,0,105.33,23.39274,143.1302,0,63.32951,96.09801,10.50273,-84.0615817819641,-84.0615817818896,-0.000111909119141527,2027.68775285385,2027.68775284914,0.00437185284788827,89.99988,89.99988,4704.407,0.009854708
4.099999,B,4.099999,1.856335,0,0.6692321,0,79.96967,23.34847,141.2944,0,63.08774,96.13576,10.59231,-116.545383753791,-116.545383753649,-0.000182231933175473,2017.49264714222,2017.49264713752,0.00435679099158092,89.99988,89.99988,4906.642,0.0102912
4.200001,B,4.200001,1.845643,0,0.6720539,0,54.60608,23.31757,139.1956,0,62.84597,96.18814,10.68659,-148.727932916675,-148.727932916461,-0.000252128713354658,2004.06543424825,2004.06543424356,0.00433471964200448,89.99987,89.99987,5107.68,0.01072583
4.300004,B,4.300004,1.831976,0,0.675739,0,29.23884,23.30005,136.8492,0,62.6042,96.25481,10.78545,-180.574444992555,-180.574444992269,-0.000321524718160731,1987.43817294733,1987.43817294267,0.00430568556156802,89.99987,89.99987,5307.199,0.01115791
4.400005,S,0.02,1.81553,0,0.5115719,0,0,13,52.14463,0,37,44.46256,3.328529,-161.09940968452,-161.099409684277,-0.000279791874505613,1968.34222133258,1968.34222132795,0.00427125156674144,89.99987,89.99987,5504.886,0.01158674
4.500005,S,0.12,1.802096,0,0.5120482,0,0,13,51.03709,0,37,44.52032,3.354291,-158.360884153207,-158.360884152969,-0.000274300481797771,1952.38365721004,1952.38365720543,0.00424357592824465,89.99987,89.99987,5700.841,0.01201248
4.600005,S,0.22,1.788883,0,0.5125766,0,0,13,49.96596,0,37,44.57718,3.379652,-155.712369584801,-155.712369584569,-0.000268989771585159,1936.69396060005,1936.69396059546,0.00421643942357938,89.99987,89.99987,5895.213,0.01243547
4.700006,S,0.32,1.775883,0,0.5131541,0,0,13,48.92933,0,37,44.63317,3.404624,-153.149065818471,-153.149065818244,-0.000263850080486354,1921.26439358088,1921.26439357631,0.00418982450851702,89.99987,89.99987,6088.031,0.01285578
4.800005,S,0.4199999,1.763088,0,0.5137785,0,0,13,47.92559,0,37,44.68833,3.429229,-150.667086631291,-150.667086631069,-0.000258873586846746,1906.08664738428,1906.08664737973,0.00416371451239864,89.99987,89.99987,6279.321,0.01327345
4.900005,S,0.5199998,1.750493,0,0.5144474,0,0,13,46.95315,0,37,44.74269,3.453475,-148.26243652515,-148.262436524932,-0.00025405217342594,1891.15281718264,1891.15281717811,0.00413809358144316,89.99987,89.99987,6469.106,0.01368854
5.000005,S,0.6199997,1.738091,0,0.5151587,0,0,13,46.01049,0,37,44.79628,3.477379,-145.931386236023,-145.93138623581,-0.000249378264890814,1876.45537564445,1876.45537563994,0.00411294662171437,89.99987,89.99987,6657.412,0.01410109
5.100005,S,0.7199996,1.725876,0,0.5159102,0,0,13,45.09627,0,37,44.84913,3.500951,-143.670615785121,-143.670615784912,-0.00024484523329858,1861.9871467281,1861.98714672361,0.00408825924978094,89.99987,89.99987,6844.259,0.01451114
5.200005,S,0.8199995,1.713842,0,0.5167003,0,0,13,44.20915,0,37,44.90126,3.524202,-141.476864798302,-141.476864798098,-0.000240446314282243,1847.74128336988,1847.74128336541,0.00406401775114494,89.99987,89.99987,7029.673,0.01491876
5.300005,S,0.9199994,1.701985,0,0.5175268,0,0,13,43.34796,0,37,44.9527,3.547144,-139.347119267296,-139.347119267096,-0.000236175766656369,1833.7112499404,1833.71124993595,0.00404020903340273,89.99987,89.99987,7213.674,0.01532396
5.400005,S,1.019999,1.690298,0,0.5183883,0,0,13,42.51153,0,37,45.00347,3.569789,-137.278649299311,-137.278649299115,-0.000232027663547019,1819.8907979059,1819.89079790147,0.00401682059452645,89.99987,89.99987,7396.283,0.01572681
5.500005,S,1.119999,1.678777,0,0.5192832,0,0,13,41.69878,0,37,45.0536,3.592148,-135.268667383729,-135.268667383537,-0.000227996665462263,1806.27395460285,1806.27395459843,0.00399384048007984,89.99987,89.99987,7577.521,0.01612734
5.600005,S,1.219999,1.667417,0,0.52021,0,0,13,40.90873,0,37,45.1031,3.61423,-133.314801255636,-133.314801255448,-0.000224077853551478,1792.8550038067,1792.8550038023,0.00397125725869979,89.99987,89.99987,7757.409,0.01652559
5.700005,S,1.319999,1.656214,0,0.5211672,0,0,13,40.14041,0,37,45.152,3.636041,-131.414613085007,-131.414613084822,-0.000220266301384919,1779.62846828771,1779.62846828333,0.0039490599809796,89.99987,89.99987,7935.966,0.01692161
5.800004,S,1.419999,1.645163,0,0.5221534,0,0,13,39.39291,0,37,45.20033,3.657597,-129.565917368149,-129.565917367968,-0.000216557586544501,1766.5891026186,1766.58910261423,0.00392723816324961,89.99987,89.99987,8113.21,0.01731542
5.900004,S,1.519999,1.63426,0,0.5231676,0,0,13,38.66538,0,37,45.2481,3.678901,-127.766616021521,-127.766616021344,-0.000212947570829237,1753.73187257118,1753.73187256683,0.00390578175199328,89.99987,89.99987,8289.16,0.01770707
6.000004,S,1.619999,1.623502,0,0.5242083,0,0,13,37.95705,0,37,45.29531,3.699962,-126.014716263122,-126.014716262948,-0.00020943216530244,1741.05194963282,1741.05194962849,0.00388468110668048,89.99987,89.99987,8463.833,0.01809659
6.100004,S,1.719999,1.612884,0,0.5252747,0,0,13,37.26714,0,37,45.34201,3.720791,-124.308400151244,-124.308400151073,-0.000206007713037415,1728.54469403888,1728.54469403456,0.00386392696804879,89.99987,89.99987,8637.249,0.01848402
6.200004,S,1.819999,1.602402,0,0.5263656,0,0,13,36.59496,0,37,45.38822,3.7414,-122.645847757359,-122.645847757192,-0.000202670617740447,1716.20564952754,1716.20564952324,0.00384351044559806,89.99987,89.99987,8809.425,0.01886939
6.300004,S,1.919999,1.592054,0,0.5274799,0,0,13,35.93979,0,37,45.43392,3.761785,-121.025398098664,-121.0253980985,-0.000199417355119489,1704.03052986922,1704.03052986493,0.00382342299379184,89.99987,89.99987,8980.374,0.01925273
6.400004,S,2.019999,1.581835,0,0.5286168,0,0,13,35.30103,0,37,45.47916,3.781962,-119.445503441181,-119.44550344102,-0.000196244882156783,1692.01521256825,1692.01521256397,0.00380365639606552,89.99987,89.99987,9150.115,0.01963409
6.500004,S,2.119998,1.571743,0,0.5297755,0,0,13,34.67806,0,37,45.52393,3.801931,-117.904620024575,-117.904620024417,-0.000193150224046676,1680.15572718043,1680.15572717617,0.00378420274072469,89.99987,89.99987,9318.663,0.02001348
6.600004,S,2.219998,1.561774,0,0.5309549,0,0,13,34.0703,0,37,45.56828,3.821711,-116.401347139663,-116.401347139508,-0.000190130369982681,1668.44825014727,1668.44825014302,0.00376505441855771,89.99987,89.99987,9486.036,0.02039094
6.700004,S,2.319998,1.551926,0,0.5321543,0,0,13,33.47719,0,37,45.61218,3.841293,-114.934303945477,-114.934303945325,-0.000187182580111948,1656.88909810042,1656.88909809619,0.00374620409401611,89.99987,89.99987,9652.244,0.0207665
6.800004,S,2.419998,1.542194,0,0.5333731,0,0,13,32.89822,0,37,45.65568,3.860695,-113.502195034375,-113.502195034225,-0.000184304364692674,1645.47471709307,1645.47471708885,0.00372764469985238,89.99987,89.99987,9817.305,0.02114018
6.900003,S,2.519998,1.532578,0,0.5346104,0,0,13,32.33291,0,37,45.69878,3.879921,-112.103846194828,-112.103846194681,-0.000181493220719595,1634.20167888457,1634.20167888036,0.00370936941908161,89.99987,89.99987,9981.23,0.02151203
7.000003,S,2.619998,1.523073,0,0.5358656,0,0,13,31.78077,0,37,45.7415,3.898974,-110.738101096702,-110.738101096558,-0.000178746821402045,1623.06667571518,1623.06667571098,0.00369137167302545,89.99987,89.99987,10144.04,0.02188207
7.100003,S,2.719998,1.513678,0,0.537138,0,0,13,31.24134,0,37,45.78385,3.917862,-109.403698108322,-109.40369810818,-0.000176062798264186,1612.06651275608,1612.06651275189,0.00367364511672676,89.99987,89.99987,10305.74,0.02225032
7.200003,S,2.819998,1.504389,0,0.5384272,0,0,13,30.71423,0,37,45.82584,3.93659,-108.099814685569,-108.09981468543,-0.000173439315263547,1601.1981011952,1601.19810119103,0.00365618361393847,89.99986,89.99986,10466.35,0.02261681
7.300003,S,2.919998,1.495204,0,0.5397325,0,0,13,30.19899,0,37,45.86749,3.955167,-106.825250788238,-106.825250788101,-0.000170874072136395,1590.45845863471,1590.45845863055,0.00363898124455114,89.99986,89.99986,10625.87,0.02298156
7.400003,S,3.019998,1.487833,0,0.4746435,0,129.9396,12.99858,26.11044,0,36.96753,45.901,3.984601,224.770753640055,224.770753639283,0.000588934636780618,1584.9686805432,1584.96868053903,0.0036337777389662,89.99986,89.99986,10784.4,0.02334471
7.500003,S,3.119998,1.582202,0,0.4624169,0,515.282,12.80482,28.55745,0,36.80513,45.47753,3.868151,1190.32379268171,1190.3237926784,0.00280791667653286,1693.96214553,1693.96214552553,0.0038913040737015,89.99986,89.99986,10948.47,0.02371999
7.600003,S,3.219997,1.695713,0,0.4518248,0,505.4404,12.5649,31.79887,0,36.64274,44.97993,3.718641,1180.15036042204,1180.15036041874,0.00278967330380117,1813.32878387288,1813.32878386808,0.00417315088838851,89.99986,89.99986,11124.44,0.02412324
7.700003,S,3.319997,1.806557,0,0.4457246,0,489.486,12.33317,35.30444,0,36.48035,44.50114,3.577515,1152.15280247399,1152.15280247076,0.002729944329765,1929.43592139432,1929.43592138919,0.00444798976778982,89.99986,89.99986,11312.18,0.02455434
7.800003,S,3.419997,1.915799,0,0.443794,0,479.1564,12.10749,39.17522,0,36.31796,44.03257,3.44095,1136.4738241572,1136.473824154,0.00269817501215919,2043.70796239754,2043.70796239209,0.00471905321948141,89.99986,89.99986,11511.42,0.02501271
7.900002,S,3.519997,2.024076,0,0.4451994,0,471.6876,11.88619,43.44653,0,36.15556,43.56899,3.306613,1126.42875646339,1126.4287564602,0.002679088901618,2156.74072174642,2156.74072174065,0.00498767967830061,89.99986,89.99986,11722.02,0.02549807
8.000002,S,3.619997,2.132484,0,0.4518161,0,471.4301,11.66701,48.444,0,35.99317,43.10397,3.171632,1133.66164516471,1133.6616451615,0.00269973946434717,2269.8001416966,2269.80014169051,0.00525676886862152,89.99986,89.99986,11943.91,0.02601028
8.100002,S,3.719997,2.241769,0,0.4611862,0,471.1786,11.44802,54.05812,0,35.83078,42.63388,3.03439,1139.43132722424,1139.431327221,0.00271685870160235,2383.47224430719,2383.47224430078,0.0055276591179611,89.99986,89.99986,12177.13,0.02654948
8.200003,S,3.819997,2.352461,0,0.4364946,0,472.2244,11.22913,55.69955,0,35.66838,42.13422,2.883957,1160.56181005236,1160.56181004906,0.00276951047277497,2498.46584737808,2498.46584737134,0.00580198194855282,89.99986,89.99986,12421.79,0.02711592
8.300002,S,3.919997,2.46583,0,0.4138356,0,474.9199,11.00934,57.32246,0,35.50599,41.56796,2.703819,1187.50387303258,1187.50387302919,0.00283564047066529,2616.0044460748,2616.00444606773,0.00608257162874022,89.99986,89.99986,12678.08,0.02771009
8.400002,S,4.019997,2.582034,0,0.3976032,0,477.9477,10.78839,59.62009,0,35.3436,40.95459,2.50267,1214.6483374964,1214.64833749293,0.00290223998004766,2736.17031101959,2736.17031101218,0.0063696184035934,89.99986,89.99986,12946.27,0.02833265
8.500005,S,4.119999,2.701533,0,0.3824784,0,482.767,10.56562,61.94216,0,35.1812,40.30988,2.287543,1248.52297712898,1248.52297712541,0.00298452536300316,2859.48485426717,2859.4848542594,0.00666433660133434,89.99986,89.99986,13226.64,0.02898428
8.600007,S,4.220002,2.824722,0,0.3683121,0,487.592,10.34064,64.2897,0,35.01881,39.69454,2.08552,1284.07684653543,1284.07684653176,0.00307076146976551,2986.27828157593,2986.2782815678,0.00696749838114583,89.99986,89.99986,13519.53,0.0296658
8.700009,S,4.320004,2.951762,0,0.3550618,0,492.4228,10.11345,67.35269,0,34.85641,39.06277,1.876164,1319.24131481522,1319.24131481144,0.00315612943349913,3116.66131262667,3116.66131261817,0.00727936587819715,89.99986,89.99986,13825.3,0.03037807
8.800012,S,4.420006,3.082731,0,0.3413116,0,497.2593,9.884041,69.70011,0,34.69402,38.42036,1.662062,1358.68927496118,1358.68927495729,0.0032515452523906,3250.72211667622,3250.72211666734,0.00760014918515809,89.99986,89.99986,14144.31,0.03112197
8.900014,S,4.520009,3.218109,0,0.3275134,0,503.208,9.652412,71.89635,0,34.53162,37.77006,1.444444,1404.55136260038,1404.55136259636,0.00336202181881622,3388.94363900786,3388.94363899858,0.00793098200657697,89.99986,89.99986,14476.94,0.03189843
9.000016,S,4.620011,3.357259,0,0.3145334,0,482.6124,9.419393,74.0815,0,34.36922,37.11917,1.226561,1362.32217019418,1362.32217019026,0.00326623462291322,3529.6639970621,3529.66399705242,0.00826797710752872,89.99986,89.99986,14823.62,0.03270849
9.100019,S,4.720013,3.485936,0,0.3035371,0,432.2403,9.20537,75.93811,0,34.20683,36.53475,1.038324,1212.3184475111,1212.31844750759,0.00291748650703704,3657.75375323337,3657.75375322332,0.00857567786980653,89.99986,89.99986,15183.76,0.03355096
9.200021,S,4.820015,3.607486,0,0.2939594,0,424.8711,9.00646,77.55306,0,34.04443,35.99898,0.8717899,1207.72334255506,1207.72334255156,0.0029092265366039,3779.28072187184,3779.28072186143,0.00886825806317598,89.99986,89.99986,15556.22,0.03442316
9.300023,S,4.920018,3.72504,0,0.2854792,0,393.006,8.816341,79.03049,0,33.88203,35.49629,0.7200089,1112.86281848221,1112.86281847896,0.00268889255744297,3895.16960673443,3895.16960672369,0.00914785004040846,89.99986,89.99986,15940.59,0.03532412
9.400025,S,5.02002,3.830155,0,0.2784255,0,348.0984,8.64586,80.15571,0,33.71964,35.05983,0.5977654,964.260313608964,964.26031360612,0.00234181624444846,3997.01414590023,3997.01414588919,0.00939467489441108,89.99986,89.99986,16335.82,0.0362515
9.500028,S,5.120022,3.927478,0,0.2718202,0,338.0525,8.489415,80.89767,0,33.55724,34.66671,0.4948592,941.765520167876,941.76552016509,0.00229076324373133,4091.50615935495,4091.50615934363,0.00962441125610007,89.99986,89.99986,16740.73,0.03720248
9.60003,S,5.220025,4.02505,0,0.2654325,0,332.7465,8.335476,81.53803,0,33.39484,34.28317,0.3962203,936.814599316442,936.814599313665,0.00228088637358123,4185.93488014735,4185.93488013575,0.00985417905932408,89.99986,89.99986,17155.08,0.03817642
9.700032,S,5.320027,4.11849,0,0.2596377,0,301.084,8.188786,82.02554,0,33.23244,33.92572,0.3092194,827.947492034549,827.94749203207,0.00202614602718425,4274.53759007674,4274.53759006488,0.0100704009421379,89.99986,89.99986,17578.64,0.03917287
9.800035,S,5.420029,4.199254,0,0.2548839,0,261.8041,8.060038,82.19675,0,33.07005,33.62445,0.2472777,684.325281182345,684.325281180261,0.00168905384408407,4349.19560930176,4349.19560928967,0.0102539200900054,89.99986,89.99986,18010.32,0.04018936
9.900037,S,5.520031,4.267519,0,0.2510488,0,228.5426,7.948734,82.0702,0,32.90765,33.3753,0.208585,560.34044882597,560.340448824227,0.00139777251602178,4410.7225233422,4410.72252332992,0.0104066047740587,89.99986,89.99986,18448.73,0.04122262
10.00004,S,5.620034,4.324747,0,0.2479649,0,201.1271,7.852527,81.6888,0,32.74526,33.17028,0.1895749,456.918527962899,456.91852796144,0.00115460200356711,4460.71418719569,4460.71418718326,0.0105321747002988,89.99986,89.99986,18892.64,0.04226977
10.10004,S,5.720036,4.373337,0,0.2454419,0,180.4918,7.768158,81.11207,0,32.58286,32.99894,0.1855836,379.21712054177,379.217120540525,0.000971840964257926,4501.76728221865,4501.76728220608,0.0106367226668045,89.99986,89.99986,19341.03,0.04332837
10.20004,S,5.820038,4.417304,0,0.2433767,0,172.5451,7.690799,80.47504,0,32.42046,32.84604,0.1898173,352.800174493775,352.800174492601,0.000910068673904347,4538.31665926279,4538.3166592501,0.0107307005556142,89.99986,89.99986,19793.24,0.0443968
10.30005,S,5.920041,4.458006,0,0.2415683,0,157.6705,7.618217,79.77165,0,32.25807,32.70628,0.1999176,296.665377096333,296.665377095313,0.000777889471571517,4570.97439532592,4570.97439531312,0.0108155392448802,89.99986,89.99986,20248.92,0.04547422
10.40005,S,6.020043,4.492317,0,0.240087,0,139.3418,7.553967,78.9239,0,32.09567,32.58981,0.2203986,225.063964788883,225.063964788059,0.000608900001344403,4596.71227130415,4596.71227129126,0.0108840580319309,89.99986,89.99986,20707.49,0.04655934
10.50005,S,6.120045,4.519751,0,0.238945,0,120.9495,7.498543,77.93317,0,31.93328,32.49755,0.2516823,152.356763113199,152.356763112572,0.000437051663303447,4615.22593445706,4615.2259344441,0.0109355129563149,89.99986,89.99986,21168.24,0.04765046
10.60005,S,6.220047,4.540181,0,0.2381394,0,103.2397,7.451958,76.80817,0,31.77088,32.42934,0.2936937,81.9582162742903,81.9582162738441,0.000270436591999517,4626.47436461976,4626.47436460676,0.0109697828476449,89.99986,89.99986,21630.44,0.04874586
10.70006,S,6.32005,4.554492,0,0.2376227,0,88.63786,7.413177,75.57568,0,31.60848,32.38182,0.3449321,24.5736815564614,24.5736815560935,0.0001344673281025,4631.51646528029,4631.51646526725,0.0109893555151613,89.99986,89.99986,22093.41,0.04984393
10.80006,S,6.420052,4.563221,0,0.2373663,0,74.47123,7.381433,74.25439,0,31.44609,32.35294,0.4044823,-31.1318195864221,-31.131819586422,2.29580937174484E-06,4630.8318952981,4630.83189528505,0.0109953488579957,89.99986,89.99986,22556.57,0.05094328
